date,season,RecNo,batting team,batter,non_striker,bowler,ball no,over no,runs_off_bat,extras_off_ball,legbyes,wides,byes,noballs,total_off_ball,innings total,wickets_fallen,player_out,dismissal,fielder_involved,fielder_in,fielder_out,reason,player_role,review_by,umpire_at_review,batter_at_review,review_decision,umpires_call,non_boundary
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Nashra Sandhu,6,16,1.0,0.0,,,,,1.0,103.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Aiman Anwer,1,17,1.0,0.0,,,,,1.0,104.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,AE Satterthwaite,Aiman Anwer,2,17,4.0,0.0,,,,,4.0,108.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,AE Satterthwaite,Aiman Anwer,3,17,1.0,0.0,,,,,1.0,109.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Aiman Anwer,4,17,1.0,0.0,,,,,1.0,110.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,AE Satterthwaite,Aiman Anwer,5,17,0.0,0.0,,,,,0.0,110.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,AE Satterthwaite,Aiman Anwer,6,17,1.0,0.0,,,,,1.0,111.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,AE Satterthwaite,Nashra Sandhu,1,18,1.0,0.0,,,,,1.0,112.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Nashra Sandhu,2,18,0.0,0.0,,,,,0.0,112.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Nashra Sandhu,3,18,1.0,1.0,,,,1.0,2.0,114.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,AE Satterthwaite,Nashra Sandhu,4,18,1.0,0.0,,,,,1.0,115.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Nashra Sandhu,5,18,2.0,0.0,,,,,2.0,117.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Nashra Sandhu,6,18,2.0,0.0,,,,,2.0,119.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Nashra Sandhu,7,18,1.0,0.0,,,,,1.0,120.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,AE Satterthwaite,KJ Martin,Sana Mir,1,19,0.0,0.0,,,,,0.0,120.0,3,AE Satterthwaite,stumped,Sidra Nawaz,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,LM Kasperek,KJ Martin,Sana Mir,2,19,1.0,0.0,,,,,1.0,121.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,LM Kasperek,Sana Mir,3,19,6.0,0.0,,,,,6.0,127.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,LM Kasperek,Sana Mir,4,19,4.0,0.0,,,,,4.0,131.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,LM Kasperek,Sana Mir,5,19,2.0,0.0,,,,,2.0,133.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,KJ Martin,LM Kasperek,Sana Mir,6,19,0.0,0.0,,,,,0.0,133.0,4,KJ Martin,caught,Aiman Anwer,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,LM Kasperek,ML Green,Aliya Riaz,1,20,0.0,0.0,,,,,0.0,133.0,5,LM Kasperek,bowled,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,JM Watkin,ML Green,Aliya Riaz,2,20,0.0,0.0,,,,,0.0,133.0,6,JM Watkin,caught,Nida Dar,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,ML Green,B Bezuidenhout,Aliya Riaz,3,20,0.0,1.0,,1.0,,,1.0,134.0,6,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,ML Green,B Bezuidenhout,Aliya Riaz,4,20,4.0,0.0,,,,,4.0,138.0,6,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,ML Green,B Bezuidenhout,Aliya Riaz,5,20,1.0,0.0,,,,,1.0,139.0,6,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,B Bezuidenhout,ML Green,Aliya Riaz,6,20,0.0,1.0,1.0,,,,1.0,140.0,6,,,,,,,,,,,,,
2018-11-15,2018/19,18a13,New Zealand,ML Green,B Bezuidenhout,Aliya Riaz,7,20,4.0,0.0,,,,,4.0,144.0,6,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,M Joshi,1,1,1.0,0.0,,,,,1.0,1.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,2,1,0.0,0.0,,,,,0.0,1.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,3,1,0.0,0.0,,,,,0.0,1.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,4,1,4.0,0.0,,,,,4.0,5.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,5,1,0.0,0.0,,,,,0.0,5.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,6,1,0.0,0.0,,,,,0.0,5.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,1,2,2.0,0.0,,,,,2.0,7.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,2,2,1.0,0.0,,,,,1.0,8.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,RP Yadav,3,2,0.0,1.0,,1.0,,,1.0,9.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,RP Yadav,4,2,0.0,0.0,,,,,0.0,9.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,RP Yadav,5,2,1.0,0.0,,,,,1.0,10.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,6,2,0.0,1.0,,1.0,,,1.0,11.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,7,2,2.0,0.0,,,,,2.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,8,2,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,1,3,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,2,3,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,3,3,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,4,3,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,5,3,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,6,3,0.0,0.0,,,,,0.0,13.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,1,4,1.0,0.0,,,,,1.0,14.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,RP Yadav,2,4,0.0,0.0,,,,,0.0,14.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,RP Yadav,3,4,0.0,1.0,,1.0,,,1.0,15.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,RP Yadav,4,4,1.0,0.0,,,,,1.0,16.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,5,4,4.0,0.0,,,,,4.0,20.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,6,4,0.0,0.0,,,,,0.0,20.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,RP Yadav,7,4,0.0,0.0,,,,,0.0,20.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,1,5,0.0,0.0,,,,,0.0,20.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,2,5,2.0,0.0,,,,,2.0,22.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,M Joshi,3,5,1.0,0.0,,,,,1.0,23.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,M Joshi,4,5,4.0,0.0,,,,,4.0,27.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,M Joshi,5,5,0.0,0.0,,,,,0.0,27.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,GH Lewis,M Joshi,6,5,0.0,0.0,,,,,0.0,27.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,GH Lewis,CMA Shillington,DB Sharma,1,6,0.0,0.0,,,,,0.0,27.0,1,GH Lewis,bowled,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,2,6,0.0,0.0,,,,,0.0,27.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,3,6,0.0,0.0,,,,,0.0,27.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,4,6,0.0,1.0,,1.0,,,1.0,28.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,5,6,0.0,0.0,,,,,0.0,28.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,6,6,0.0,0.0,,,,,0.0,28.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,7,6,2.0,0.0,,,,,2.0,30.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,Poonam Yadav,1,7,0.0,0.0,,,,,0.0,30.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,Poonam Yadav,2,7,0.0,0.0,,,,,0.0,30.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,Poonam Yadav,3,7,4.0,0.0,,,,,4.0,34.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,Poonam Yadav,4,7,1.0,0.0,,,,,1.0,35.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,Poonam Yadav,5,7,0.0,0.0,,,,,0.0,35.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,Poonam Yadav,6,7,0.0,0.0,,,,,0.0,35.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,DB Sharma,1,8,0.0,0.0,,,,,0.0,35.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,DB Sharma,2,8,0.0,0.0,,,,,0.0,35.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,DB Sharma,3,8,0.0,1.0,1.0,,,,1.0,36.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,DB Sharma,4,8,1.0,0.0,,,,,1.0,37.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,DB Sharma,5,8,0.0,0.0,,,,,0.0,37.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,DB Sharma,6,8,2.0,0.0,,,,,2.0,39.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,Poonam Yadav,1,9,0.0,0.0,,,,,0.0,39.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,Poonam Yadav,2,9,1.0,0.0,,,,,1.0,40.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,Poonam Yadav,3,9,1.0,0.0,,,,,1.0,41.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,CMA Shillington,Poonam Yadav,4,9,1.0,0.0,,,,,1.0,42.0,1,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,CMA Shillington,IMHC Joyce,Poonam Yadav,5,9,0.0,0.0,,,,,0.0,42.0,2,CMA Shillington,stumped,T Bhatia,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,Poonam Yadav,6,9,0.0,0.0,,,,,0.0,42.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,H Kaur,1,10,0.0,0.0,,,,,0.0,42.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,H Kaur,2,10,0.0,0.0,,,,,0.0,42.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,H Kaur,3,10,1.0,0.0,,,,,1.0,43.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,H Kaur,4,10,0.0,0.0,,,,,0.0,43.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,H Kaur,5,10,0.0,0.0,,,,,0.0,43.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,H Kaur,6,10,0.0,0.0,,,,,0.0,43.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,D Hemalatha,1,11,4.0,0.0,,,,,4.0,47.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,D Hemalatha,2,11,0.0,0.0,,,,,0.0,47.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,D Hemalatha,3,11,0.0,0.0,,,,,0.0,47.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,D Hemalatha,4,11,1.0,0.0,,,,,1.0,48.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,D Hemalatha,5,11,1.0,0.0,,,,,1.0,49.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,D Hemalatha,6,11,4.0,0.0,,,,,4.0,53.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,H Kaur,1,12,1.0,0.0,,,,,1.0,54.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,H Kaur,2,12,0.0,0.0,,,,,0.0,54.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,H Kaur,3,12,1.0,0.0,,,,,1.0,55.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,H Kaur,4,12,0.0,0.0,,,,,0.0,55.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,H Kaur,5,12,1.0,0.0,,,,,1.0,56.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,H Kaur,6,12,0.0,0.0,,,,,0.0,56.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,JI Rodrigues,1,13,0.0,1.0,,1.0,,,1.0,57.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,JI Rodrigues,2,13,1.0,0.0,,,,,1.0,58.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,JI Rodrigues,3,13,1.0,0.0,,,,,1.0,59.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,JI Rodrigues,4,13,1.0,0.0,,,,,1.0,60.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,JI Rodrigues,5,13,0.0,0.0,,,,,0.0,60.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,JI Rodrigues,6,13,2.0,0.0,,,,,2.0,62.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,JI Rodrigues,7,13,0.0,0.0,,,,,0.0,62.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,Poonam Yadav,1,14,1.0,0.0,,,,,1.0,63.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,Poonam Yadav,2,14,0.0,1.0,,1.0,,,1.0,64.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,Poonam Yadav,3,14,0.0,0.0,,,,,0.0,64.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,Poonam Yadav,4,14,1.0,0.0,,,,,1.0,65.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,Poonam Yadav,5,14,0.0,0.0,,,,,0.0,65.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,Poonam Yadav,6,14,0.0,0.0,,,,,0.0,65.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,Poonam Yadav,7,14,1.0,0.0,,,,,1.0,66.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,RP Yadav,1,15,1.0,0.0,,,,,1.0,67.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,RP Yadav,2,15,1.0,0.0,,,,,1.0,68.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,RP Yadav,3,15,1.0,0.0,,,,,1.0,69.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,L Delany,RP Yadav,4,15,1.0,0.0,,,,,1.0,70.0,2,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Delany,IMHC Joyce,RP Yadav,5,15,0.0,0.0,,,,,0.0,70.0,3,L Delany,stumped,T Bhatia,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,SM Kavanagh,IMHC Joyce,RP Yadav,6,15,1.0,0.0,,,,,1.0,71.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,SM Kavanagh,IMHC Joyce,H Kaur,1,16,0.0,0.0,,,,,0.0,71.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,SM Kavanagh,IMHC Joyce,H Kaur,2,16,0.0,0.0,,,,,0.0,71.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,SM Kavanagh,IMHC Joyce,H Kaur,3,16,0.0,0.0,,,,,0.0,71.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,SM Kavanagh,IMHC Joyce,H Kaur,4,16,1.0,0.0,,,,,1.0,72.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,SM Kavanagh,H Kaur,5,16,0.0,0.0,,,,,0.0,72.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,SM Kavanagh,H Kaur,6,16,1.0,0.0,,,,,1.0,73.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,SM Kavanagh,DB Sharma,1,17,4.0,0.0,,,,,4.0,77.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,SM Kavanagh,DB Sharma,2,17,4.0,0.0,,,,,4.0,81.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,SM Kavanagh,DB Sharma,3,17,0.0,0.0,,,,,0.0,81.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,SM Kavanagh,DB Sharma,4,17,1.0,0.0,,,,,1.0,82.0,3,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,SM Kavanagh,IMHC Joyce,DB Sharma,5,17,0.0,0.0,,,,,0.0,82.0,4,SM Kavanagh,lbw,,,,,,India,WR Knights,SM Kavanagh,upheld,,
2018-11-15,2018/19,18b12,Ireland,KJ Garth,IMHC Joyce,DB Sharma,6,17,0.0,0.0,,,,,0.0,82.0,4,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,KJ Garth,H Kaur,1,18,1.0,0.0,,,,,1.0,83.0,4,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,KJ Garth,IMHC Joyce,H Kaur,2,18,1.0,0.0,,,,,1.0,84.0,4,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,IMHC Joyce,KJ Garth,H Kaur,3,18,0.0,0.0,,,,,0.0,84.0,5,IMHC Joyce,caught,Poonam Yadav,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,EAJ Richardson,KJ Garth,H Kaur,4,18,0.0,0.0,,,,,0.0,84.0,5,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,EAJ Richardson,KJ Garth,H Kaur,5,18,1.0,0.0,,,,,1.0,85.0,5,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,KJ Garth,EAJ Richardson,H Kaur,6,18,1.0,0.0,,,,,1.0,86.0,5,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,KJ Garth,EAJ Richardson,RP Yadav,1,19,1.0,0.0,,,,,1.0,87.0,5,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,EAJ Richardson,KJ Garth,RP Yadav,2,19,2.0,0.0,,,,,2.0,89.0,5,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,EAJ Richardson,KJ Garth,RP Yadav,3,19,1.0,0.0,,,,,1.0,90.0,5,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,KJ Garth,EAJ Richardson,RP Yadav,4,19,0.0,0.0,,,,,0.0,90.0,6,KJ Garth,bowled,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,MV Waldron,EAJ Richardson,RP Yadav,5,19,1.0,0.0,,,,,1.0,91.0,7,EAJ Richardson,run out,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,L Maritz,MV Waldron,RP Yadav,6,19,0.0,0.0,,,,,0.0,91.0,8,L Maritz,stumped,T Bhatia,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,MV Waldron,C Raack,Poonam Yadav,1,20,0.0,0.0,,,,,0.0,91.0,8,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,MV Waldron,C Raack,Poonam Yadav,2,20,1.0,0.0,,,,,1.0,92.0,8,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,C Raack,MV Waldron,Poonam Yadav,3,20,0.0,0.0,,,,,0.0,92.0,8,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,C Raack,MV Waldron,Poonam Yadav,4,20,0.0,0.0,,,,,0.0,92.0,8,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,C Raack,MV Waldron,Poonam Yadav,5,20,1.0,0.0,,,,,1.0,93.0,8,,,,,,,,,,,,,
2018-11-15,2018/19,18b12,Ireland,MV Waldron,C Raack,Poonam Yadav,6,20,0.0,0.0,,,,,0.0,93.0,8,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Ayesha Zafar,Javeria Khan,LMM Tahuhu,1,1,0.0,0.0,,,,,0.0,0.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Ayesha Zafar,Javeria Khan,LMM Tahuhu,2,1,4.0,0.0,,,,,4.0,4.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Ayesha Zafar,Javeria Khan,LMM Tahuhu,3,1,0.0,0.0,,,,,0.0,4.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Ayesha Zafar,Javeria Khan,LMM Tahuhu,4,1,0.0,0.0,,,,,0.0,4.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Ayesha Zafar,Javeria Khan,LMM Tahuhu,5,1,0.0,0.0,,,,,0.0,4.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Ayesha Zafar,Javeria Khan,LMM Tahuhu,6,1,0.0,0.0,,,,,0.0,4.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Javeria Khan,Ayesha Zafar,SFM Devine,1,2,0.0,0.0,,,,,0.0,4.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Javeria Khan,Ayesha Zafar,SFM Devine,2,2,4.0,0.0,,,,,4.0,8.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Javeria Khan,Ayesha Zafar,SFM Devine,3,2,4.0,0.0,,,,,4.0,12.0,0,,,,,,,,,,,,,
2018-11-15,2018/19,18b13,Pakistan,Javeria Khan,Ayesha Zafar,SFM Devine,4,2,1.0,0.0,,,,,1.0,13.0,0,,,,,,,,,,,,,
